,Animal Utilizado,Lactação Utilizada,Animal Alvo,Lactação Alvo,EQM
4281,1594,4,1584,1,391.7209723990789
4282,1594,4,1584,2,476.2447411970478
4283,1594,4,1584,3,794.5439359967107
4284,1594,4,1584,4,174.25353778188813
4285,1594,4,1593,1,179.0545727779099
4286,1594,4,1593,2,272.45825529987314
4287,1594,4,1593,3,315.7476062141106
4288,1594,4,1593,4,19.70699673129286
4289,1594,4,1594,1,345.13891530865857
4290,1594,4,1594,2,1054.444727404873
4291,1594,4,1594,3,874.4533455264951
4292,1594,4,1622,1,106.8129101753744
4293,1594,4,1622,2,338.1728575329145
4294,1594,4,1622,3,304.93217485330524
4295,1594,4,1622,4,325.13351541284396
4296,1594,4,1624,1,461.23409159748525
4297,1594,4,1624,2,680.6372668344437
4298,1594,4,1624,3,69.13591226992395
4299,1594,4,1635,1,251.74966489998442
4300,1594,4,1635,2,975.4454334185851
4301,1594,4,1635,3,250.27255653583836
4302,1594,4,1638,1,936.0642406512495
4303,1594,4,1638,2,1269.2499763137398
4304,1594,4,1638,3,998.3022732213362
4305,1594,4,1638,4,340.2535984298471
4306,1594,4,1645,1,464.34800644258223
4307,1594,4,1645,2,580.0373672536722
4308,1594,4,1645,3,670.876548069842
4309,1594,4,1647,1,278.5394103096487
4310,1594,4,1647,2,248.28260298241048
4311,1594,4,1647,3,437.5652260817233
4312,1622,1,1502,1,121.15119463701863
4313,1622,1,1502,2,336.54652135972805
4314,1622,1,1502,3,238.13071321948544
4315,1622,1,1502,4,151.72503604628753
4316,1622,1,1502,5,67.57730659392895
4317,1622,1,1503,1,149.82857665975504
4318,1622,1,1503,2,73.05780456494011
4319,1622,1,1503,3,91.44334708606851
4320,1622,1,1503,4,68.02014170429615
4321,1622,1,1507,1,90.50699334642196
4322,1622,1,1507,2,95.97647176915963
4323,1622,1,1507,3,124.08986539320247
4324,1622,1,1507,4,283.07882769752126
4325,1622,1,1507,5,581.8645222124526
4326,1622,1,1511,1,193.40831635771832
4327,1622,1,1511,2,81.70123928228921
4328,1622,1,1511,3,204.80370567686722
4329,1622,1,1511,4,142.05874794744807
4330,1622,1,1511,5,126.99650359482197
4331,1622,1,1512,1,260.98701792635126
4332,1622,1,1512,2,97.87494799193254
4333,1622,1,1512,3,126.73721029556665
4334,1622,1,1512,4,231.65052790169466
4335,1622,1,1512,5,86.97297829482508
4336,1622,1,1517,1,467.5348401187308
4337,1622,1,1517,2,387.6516507363342
4338,1622,1,1517,3,339.5499261026216
4339,1622,1,1517,4,240.55556226859846
4340,1622,1,1527,1,112.11802478022327
4341,1622,1,1527,2,191.53122635648546
4342,1622,1,1527,3,37.123711763978754
4343,1622,1,1527,4,0.35136700928808173
4344,1622,1,1555,1,94.90580687308318
4345,1622,1,1555,2,136.29679235430643
4346,1622,1,1555,3,86.23316563820228
4347,1622,1,1555,4,363.35250455700333
4348,1622,1,1564,1,74.02195887670213
4349,1622,1,1564,2,59.16752340964896
4350,1622,1,1564,3,43.93044347643369
4351,1622,1,1566,1,222.93112397867074
4352,1622,1,1566,2,316.6316579920052
4353,1622,1,1566,3,94.82735209294397
4354,1622,1,1566,4,57.532092305842426
4355,1622,1,1573,1,75.72322118924276
4356,1622,1,1573,2,97.15351144193404
4357,1622,1,1573,3,41.78791745216261
4358,1622,1,1584,1,204.1576162417051
4359,1622,1,1584,2,190.25071829506075
4360,1622,1,1584,3,324.5188874500314
4361,1622,1,1584,4,242.70093112274282
4362,1622,1,1593,1,80.76889279195612
4363,1622,1,1593,2,77.0760943933611
4364,1622,1,1593,3,83.6189808794532
4365,1622,1,1593,4,44.810128657019305
4366,1622,1,1594,1,164.7620646357626
4367,1622,1,1594,2,577.0680116973523
4368,1622,1,1594,3,311.8434621929779
4369,1622,1,1594,4,7.892035056423694
4370,1622,1,1622,2,155.5265835450632
4371,1622,1,1622,3,174.3698711289402
4372,1622,1,1622,4,436.22826657344245
4373,1622,1,1624,1,173.3967363457093
4374,1622,1,1624,2,345.30779825097767
4375,1622,1,1624,3,23.934341512026492
4376,1622,1,1635,1,56.469239769782085
4377,1622,1,1635,2,381.75096302283725
4378,1622,1,1635,3,32.618268216719315
4379,1622,1,1638,1,553.4804805262402
4380,1622,1,1638,2,701.9850478477349
4381,1622,1,1638,3,428.78587566162525
4382,1622,1,1638,4,441.84619578463906
4383,1622,1,1645,1,176.6100127889088
4384,1622,1,1645,2,184.2795862328827
4385,1622,1,1645,3,230.42479083468348
4386,1622,1,1647,1,72.81068599194028
4387,1622,1,1647,2,40.66036023586001
4388,1622,1,1647,3,76.09435535061083
4389,1622,2,1502,1,38.75159308346633
4390,1622,2,1502,2,308.78300087786323
4391,1622,2,1502,3,280.3683437352674
4392,1622,2,1502,4,210.25519517519265
4393,1622,2,1502,5,258.5714234197975
4394,1622,2,1503,1,77.59098658510862
4395,1622,2,1503,2,204.13080243018862
4396,1622,2,1503,3,183.59793465963727
4397,1622,2,1503,4,180.69693943675304
4398,1622,2,1507,1,39.11387305595853
4399,1622,2,1507,2,165.77727500465505
4400,1622,2,1507,3,174.57188014587
4401,1622,2,1507,4,267.0573123923463
4402,1622,2,1507,5,198.67244985710335
4403,1622,2,1511,1,50.254292142877986
4404,1622,2,1511,2,142.53655317395877
4405,1622,2,1511,3,191.95228977762133
4406,1622,2,1511,4,220.06787247433866
4407,1622,2,1511,5,18.70489875866852
4408,1622,2,1512,1,100.40108430017393
4409,1622,2,1512,2,36.82057510181966
4410,1622,2,1512,3,67.94677266660945
4411,1622,2,1512,4,166.10238240984341
4412,1622,2,1512,5,0.9482542550177872
4413,1622,2,1517,1,276.25244204778704
4414,1622,2,1517,2,243.6497138208459
4415,1622,2,1517,3,211.15289882546918
4416,1622,2,1517,4,165.1739877123848
4417,1622,2,1527,1,41.90059259407491
4418,1622,2,1527,2,219.58535551873752
4419,1622,2,1527,3,121.76093322133787
4420,1622,2,1527,4,112.50909018872005
4421,1622,2,1555,1,23.219473270985908
4422,1622,2,1555,2,102.66026618760867
4423,1622,2,1555,3,101.01894376549919
4424,1622,2,1555,4,112.40578921587802
4425,1622,2,1564,1,28.433756553187425
4426,1622,2,1564,2,24.575822961263025
4427,1622,2,1564,3,99.6150525662723
4428,1622,2,1566,1,119.10679293369327
4429,1622,2,1566,2,199.39481757311268
4430,1622,2,1566,3,91.94884017022417
4431,1622,2,1566,4,2.407540357608799
4432,1622,2,1573,1,36.59845415120481
4433,1622,2,1573,2,132.94360901357155
4434,1622,2,1573,3,87.50923664632673
4435,1622,2,1584,1,125.06752391496073
4436,1622,2,1584,2,162.48169341890022
4437,1622,2,1584,3,276.9724952492576
4438,1622,2,1584,4,91.33759183072226
4439,1622,2,1593,1,19.83120602426244
4440,1622,2,1593,2,130.3609365364839
4441,1622,2,1593,3,85.32143447930177
4442,1622,2,1593,4,65.41402694710207
4443,1622,2,1594,1,44.365546366026805
4444,1622,2,1594,2,354.32675805394524
4445,1622,2,1594,3,258.15670048341815
4446,1622,2,1594,4,46.63944603610389
4447,1622,2,1622,1,72.67567642174448
4448,1622,2,1622,3,331.6648861765539
4449,1622,2,1622,4,405.9684701655542
4450,1622,2,1624,1,61.6698893689907
4451,1622,2,1624,2,162.18673071159978
4452,1622,2,1624,3,32.44011166674203
4453,1622,2,1635,1,31.901899724395047
4454,1622,2,1635,2,284.8376628770514
4455,1622,2,1635,3,101.66445606338354
4456,1622,2,1638,1,337.2387468913271
4457,1622,2,1638,2,461.09156130087194
4458,1622,2,1638,3,292.34375628283635
4459,1622,2,1638,4,137.7240611883923
4460,1622,2,1645,1,69.41850755857901
4461,1622,2,1645,2,101.58262518279074
4462,1622,2,1645,3,243.04712691914722
4463,1622,2,1647,1,15.924971887868574
4464,1622,2,1647,2,32.147026778642704
4465,1622,2,1647,3,144.2535941755818
4466,1622,3,1502,1,399.03608827202396
4467,1622,3,1502,2,439.0737410842692
4468,1622,3,1502,3,225.18109696539358
4469,1622,3,1502,4,195.97767431427908
4470,1622,3,1502,5,198.14751873921315
4471,1622,3,1503,1,370.8131003579907
4472,1622,3,1503,2,44.17478477804005
4473,1622,3,1503,3,48.657305281139536
4474,1622,3,1503,4,55.8251905809038
4475,1622,3,1507,1,356.735295110817
4476,1622,3,1507,2,110.90363319886076
4477,1622,3,1507,3,179.35797723680153
4478,1622,3,1507,4,401.0232658338544
4479,1622,3,1507,5,1619.1311956536497
4480,1622,3,1511,1,581.7204822029214
4481,1622,3,1511,2,145.11219876722606
4482,1622,3,1511,3,315.2143067624684
4483,1622,3,1511,4,120.598860562548
4484,1622,3,1511,5,637.5823042931969
4485,1622,3,1512,1,611.6639573721892
4486,1622,3,1512,2,316.84699141733347
4487,1622,3,1512,3,332.86483476649784
4488,1622,3,1512,4,410.57865176467226
4489,1622,3,1512,5,561.6845928672394
4490,1622,3,1517,1,777.9978952073272
4491,1622,3,1517,2,638.1342114369843
4492,1622,3,1517,3,548.3207101580194
4493,1622,3,1517,4,446.2325094663029
4494,1622,3,1527,1,346.5066612875131
4495,1622,3,1527,2,197.5112290998943
4496,1622,3,1527,3,34.47201416865942
4497,1622,3,1527,4,235.65846768305693
4498,1622,3,1555,1,362.5929237177458
4499,1622,3,1555,2,285.6720614227555
4500,1622,3,1555,3,164.3635514867291
4501,1622,3,1555,4,994.2938481262962
4502,1622,3,1564,1,267.07661500561835
4503,1622,3,1564,2,234.36510980403875
4504,1622,3,1564,3,70.47580470671036
4505,1622,3,1566,1,468.2515326422136
4506,1622,3,1566,2,563.5928418812481
4507,1622,3,1566,3,192.18682465475123
4508,1622,3,1566,4,458.9874258700089
4509,1622,3,1573,1,243.62837756570502
4510,1622,3,1573,2,99.50264584971994
4511,1622,3,1573,3,126.18287447282373
4512,1622,3,1584,1,485.1624124428954
4513,1622,3,1584,2,347.4549971544973
4514,1622,3,1584,3,465.48312051627244
4515,1622,3,1584,4,875.1274403897607
4516,1622,3,1593,1,359.7872935466668
4517,1622,3,1593,2,139.95889718992765
4518,1622,3,1593,3,203.1817466505071
4519,1622,3,1593,4,325.6621703433055
4520,1622,3,1594,1,498.22467763214934
4521,1622,3,1594,2,954.8281697034622
4522,1622,3,1594,3,438.581440297917
4523,1622,3,1594,4,284.9924183090009
4524,1622,3,1622,1,123.53709502417999
4525,1622,3,1622,2,353.1823431895709
4526,1622,3,1622,4,845.8740219250226
4527,1622,3,1624,1,439.1050317532391
4528,1622,3,1624,2,702.6857072615436
4529,1622,3,1624,3,205.16009373133
4530,1622,3,1635,1,233.29893201689214
4531,1622,3,1635,2,555.4009218710701
4532,1622,3,1635,3,43.9692335534883
4533,1622,3,1638,1,985.9194199952483
4534,1622,3,1638,2,1090.5720141602583
4535,1622,3,1638,3,635.8105649618524
4536,1622,3,1638,4,1248.4731578678557
4537,1622,3,1645,1,424.3480876832188
4538,1622,3,1645,2,366.0345276148772
4539,1622,3,1645,3,285.66240439498273
4540,1622,3,1647,1,271.81504655159273
4541,1622,3,1647,2,161.57519346592676
4542,1622,3,1647,3,82.85598941519555
4543,1622,4,1502,1,6616.390043853151
4544,1622,4,1502,2,10549.004094998554
4545,1622,4,1502,3,11155.123799006458
4546,1622,4,1502,4,5875.912324200857
4547,1622,4,1502,5,808.613604064631
4548,1622,4,1503,1,10807.889989202133
4549,1622,4,1503,2,6798.708659852253
4550,1622,4,1503,3,12994.745568973512
4551,1622,4,1503,4,8071.24496696455
4552,1622,4,1507,1,5111.361639024522
4553,1622,4,1507,2,11703.733059556635
4554,1622,4,1507,3,7626.952285415757
4555,1622,4,1507,4,7203.323016775926
4556,1622,4,1507,5,116.08635921829958
4557,1622,4,1511,1,5258.719201159885
4558,1622,4,1511,2,6083.051061915079
4559,1622,4,1511,3,8852.437589071733
4560,1622,4,1511,4,8118.003678856941
4561,1622,4,1511,5,182.53111655167058
4562,1622,4,1512,1,7116.438263730791
4563,1622,4,1512,2,6637.9629700025935
4564,1622,4,1512,3,7120.156336424594
4565,1622,4,1512,4,10288.101099032294
4566,1622,4,1512,5,106.17524486236157
4567,1622,4,1517,1,12497.907888650934
4568,1622,4,1517,2,11995.685216286973
4569,1622,4,1517,3,13727.70022378776
4570,1622,4,1517,4,8340.646197811102
4571,1622,4,1527,1,8265.042849237694
4572,1622,4,1527,2,13817.969293610697
4573,1622,4,1527,3,7411.94878024464
4574,1622,4,1527,4,442.9606216972732
4575,1622,4,1555,1,6309.639211587639
4576,1622,4,1555,2,8400.063867333169
4577,1622,4,1555,3,9951.253735511391
4578,1622,4,1555,4,952.9269586562411
4579,1622,4,1564,1,9407.956037475182
4580,1622,4,1564,2,7060.087675519858
4581,1622,4,1564,3,14333.108246353593
4582,1622,4,1566,1,10250.987159849536
4583,1622,4,1566,2,9734.502163291347
4584,1622,4,1566,3,8351.505791899795
4585,1622,4,1566,4,132.88680347635878
4586,1622,4,1573,1,11431.068428281651
4587,1622,4,1573,2,14432.23074774201
4588,1622,4,1573,3,6199.401491559467
4589,1622,4,1584,1,5639.346986902414
4590,1622,4,1584,2,6900.193960193693
4591,1622,4,1584,3,10711.100406454208
4592,1622,4,1584,4,334.0316374193285
4593,1622,4,1593,1,4771.284121897278
4594,1622,4,1593,2,6239.1257578610885
4595,1622,4,1593,3,6294.663082558539
4596,1622,4,1593,4,242.6597606570031
4597,1622,4,1594,1,6464.494299694514
4598,1622,4,1594,2,10135.73297091435
4599,1622,4,1594,3,13025.380667491543
4600,1622,4,1594,4,67.0926739474568
4601,1622,4,1622,1,5234.955302608832
4602,1622,4,1622,2,9190.935312020189
4603,1622,4,1622,3,7688.860620424292
4604,1622,4,1624,1,7936.059100597492
4605,1622,4,1624,2,8253.034929184232
4606,1622,4,1624,3,3887.652643860051
4607,1622,4,1635,1,7464.613583913326
4608,1622,4,1635,2,13128.090281725288
4609,1622,4,1635,3,9861.975162500605
4610,1622,4,1638,1,8736.15529252239
4611,1622,4,1638,2,11580.113556665328
4612,1622,4,1638,3,12000.32497671347
4613,1622,4,1638,4,246.78709096975493
4614,1622,4,1645,1,7436.504205605345
4615,1622,4,1645,2,10351.000208238192
4616,1622,4,1645,3,10373.326332991859
4617,1622,4,1647,1,8101.781367948856
4618,1622,4,1647,2,7426.8631898765
4619,1622,4,1647,3,11878.569687947898
4620,1624,1,1502,1,49.57098497909283
4621,1624,1,1502,2,161.52626601709784
4622,1624,1,1502,3,207.58244752038763
4623,1624,1,1502,4,252.54848236449797
4624,1624,1,1502,5,299.8400277522805
4625,1624,1,1503,1,51.113878415986875
4626,1624,1,1503,2,402.9949838554055
4627,1624,1,1503,3,269.94984717579734
4628,1624,1,1503,4,416.2174786618238
4629,1624,1,1507,1,74.77840263921583
4630,1624,1,1507,2,236.2114535562405
4631,1624,1,1507,3,232.05649498304268
4632,1624,1,1507,4,200.34700923580266
4633,1624,1,1507,5,165.65548424569715
4634,1624,1,1511,1,27.60413769146187
4635,1624,1,1511,2,186.74714353915311
4636,1624,1,1511,3,118.19968086600583
4637,1624,1,1511,4,244.83586915902046
4638,1624,1,1511,5,13.011840441609408
4639,1624,1,1512,1,20.09338857397421
4640,1624,1,1512,2,39.22198923594932
4641,1624,1,1512,3,28.494481539968735
4642,1624,1,1512,4,46.65023500203439
4643,1624,1,1512,5,5.490870533055261
4644,1624,1,1517,1,69.16283319631192
4645,1624,1,1517,2,56.513059942532024
4646,1624,1,1517,3,36.84077628175383
4647,1624,1,1517,4,73.0644340936225
4648,1624,1,1527,1,56.72474066362952
4649,1624,1,1527,2,154.56472817736702
4650,1624,1,1527,3,248.07567967349237
4651,1624,1,1527,4,141.69807124319624
4652,1624,1,1555,1,42.507436994465436
4653,1624,1,1555,2,63.988793662924564
4654,1624,1,1555,3,111.9328366417333
4655,1624,1,1555,4,49.52089261021213
4656,1624,1,1564,1,88.36936357903697
4657,1624,1,1564,2,77.9578536653539
4658,1624,1,1564,3,181.96104804319714
4659,1624,1,1566,1,35.2553482911406
4660,1624,1,1566,2,58.61367919825473
4661,1624,1,1566,3,100.42570668748942
4662,1624,1,1566,4,17.360972176597254
4663,1624,1,1573,1,59.62331604456552
4664,1624,1,1573,2,137.97055738435307
4665,1624,1,1573,3,162.04518150335574
4666,1624,1,1584,1,100.78322798346258
4667,1624,1,1584,2,117.02566687945925
4668,1624,1,1584,3,149.72029746032402
4669,1624,1,1584,4,72.77526138302402
4670,1624,1,1593,1,58.63150258650804
4671,1624,1,1593,2,181.88372163314895
4672,1624,1,1593,3,88.39498942067777
4673,1624,1,1593,4,121.87497769050493
4674,1624,1,1594,1,26.82132869115072
4675,1624,1,1594,2,130.50935407756094
4676,1624,1,1594,3,100.98765626846264
4677,1624,1,1594,4,86.60625548230675
4678,1624,1,1622,1,189.74114659351636
4679,1624,1,1622,2,190.4840779150243
4680,1624,1,1622,3,511.84957515306115
4681,1624,1,1622,4,484.9377414121033
4682,1624,1,1624,2,35.016343548875696
4683,1624,1,1624,3,131.50662422342134
4684,1624,1,1635,1,72.23963702084868
4685,1624,1,1635,2,86.84074791742309
4686,1624,1,1635,3,221.92926269646316
4687,1624,1,1638,1,151.0381747171343
4688,1624,1,1638,2,182.1081156885141
4689,1624,1,1638,3,81.89981076927381
4690,1624,1,1638,4,87.8750488659139
4691,1624,1,1645,1,4.986530500309784
4692,1624,1,1645,2,21.465301568105463
4693,1624,1,1645,3,163.38942779877522
4694,1624,1,1647,1,52.54041422272541
4695,1624,1,1647,2,79.01205438181114
4696,1624,1,1647,3,180.33886308631887
4697,1624,2,1502,1,113.87893508461985
4698,1624,2,1502,2,217.40114167400452
4699,1624,2,1502,3,322.25630913266815
4700,1624,2,1502,4,409.24170935219865
4701,1624,2,1502,5,536.7963984349051
4702,1624,2,1503,1,108.41372804373141
4703,1624,2,1503,2,638.7810629774839
4704,1624,2,1503,3,449.6819997012756
4705,1624,2,1503,4,648.6019507040498
4706,1624,2,1507,1,164.65095793681107
4707,1624,2,1507,2,399.97530046356746
4708,1624,2,1507,3,385.65491748156967
4709,1624,2,1507,4,285.7645345592578
4710,1624,2,1507,5,44.57848360441861
4711,1624,2,1511,1,49.139987149793946
4712,1624,2,1511,2,344.6689664210293
4713,1624,2,1511,3,201.92495731954818
4714,1624,2,1511,4,406.85745505912223
4715,1624,2,1511,5,62.63031717956793
4716,1624,2,1512,1,16.27046752730173
4717,1624,2,1512,2,114.48165080226495
4718,1624,2,1512,3,94.66812162083968
4719,1624,2,1512,4,86.6825280983019
4720,1624,2,1512,5,70.86129912091818
4721,1624,2,1517,1,12.037355861121558
4722,1624,2,1517,2,32.581155071444286
4723,1624,2,1517,3,23.512473995451593
4724,1624,2,1517,4,115.84144686849288
4725,1624,2,1527,1,127.7118634945944
4726,1624,2,1527,2,259.6999015375702
4727,1624,2,1527,3,438.7097887739944
4728,1624,2,1527,4,329.4476552318117
4729,1624,2,1555,1,115.44596399720345
4730,1624,2,1555,2,144.12046476485787
4731,1624,2,1555,3,230.92514321511442
4732,1624,2,1555,4,1.3168399882010264
4733,1624,2,1564,1,183.55643280835514
4734,1624,2,1564,2,180.71168376756142
4735,1624,2,1564,3,337.34612501006114
4736,1624,2,1566,1,61.022105656144554
4737,1624,2,1566,2,63.6648777372465
4738,1624,2,1566,3,210.2253216668106
4739,1624,2,1566,4,103.86505431707779
4740,1624,2,1573,1,147.73972634462083
4741,1624,2,1573,2,263.62649434336845
4742,1624,2,1573,3,318.1213226436945
4743,1624,2,1584,1,159.70183331796295
4744,1624,2,1584,2,200.52435881704469
4745,1624,2,1584,3,198.3441715696345
4746,1624,2,1584,4,92.94793492941872
4747,1624,2,1593,1,143.97624356716588
4748,1624,2,1593,2,337.0523792532515
4749,1624,2,1593,3,201.51494727411384
4750,1624,2,1593,4,263.26676549280194
4751,1624,2,1594,1,61.992456370827526
4752,1624,2,1594,2,53.174344042377264
4753,1624,2,1594,3,136.499567759101
4754,1624,2,1594,4,234.6621913416075
4755,1624,2,1622,1,359.3088260541869
4756,1624,2,1622,2,292.21443742277677
4757,1624,2,1622,3,758.0598266196109
4758,1624,2,1622,4,601.4921618972145
4759,1624,2,1624,1,30.447678124734264
4760,1624,2,1624,3,273.392785681173
4761,1624,2,1635,1,177.14594659993313
4762,1624,2,1635,2,87.07771439324283
4763,1624,2,1635,3,399.24630961756475
4764,1624,2,1638,1,87.29005309091777
4765,1624,2,1638,2,79.49509905678072
4766,1624,2,1638,3,57.316995039620764
4767,1624,2,1638,4,10.85666484140757
4768,1624,2,1645,1,36.52685587090768
4769,1624,2,1645,2,60.93215742871769
4770,1624,2,1645,3,259.38082275941304
4771,1624,2,1647,1,137.0125811557126
4772,1624,2,1647,2,195.45448514350866
4773,1624,2,1647,3,334.80211088726975
4774,1624,3,1502,1,90.10471642981706
4775,1624,3,1502,2,410.45775564806405
4776,1624,3,1502,3,335.73342941468303
4777,1624,3,1502,4,199.7774341309168
4778,1624,3,1502,5,157.31601526939838
4779,1624,3,1503,1,153.38031107870168
4780,1624,3,1503,2,116.62924705969851
4781,1624,3,1503,3,171.40090819858665
4782,1624,3,1503,4,93.0913015306188
4783,1624,3,1507,1,63.44233301618675
4784,1624,3,1507,2,160.68555959145004
4785,1624,3,1507,3,167.5345466189023
4786,1624,3,1507,4,325.8851144718506
4787,1624,3,1507,5,323.81146331779
4788,1624,3,1511,1,128.47745618098892
4789,1624,3,1511,2,129.2047229478454
4790,1624,3,1511,3,257.20044836427553
4791,1624,3,1511,4,218.198173582171
4792,1624,3,1511,5,46.964213762173785
4793,1624,3,1512,1,214.86962453540812
4794,1624,3,1512,2,85.78140264476983
4795,1624,3,1512,3,131.6571661161454
4796,1624,3,1512,4,270.4048020863557
4797,1624,3,1512,5,17.91190664381982
4798,1624,3,1517,1,465.97510288864385
4799,1624,3,1517,2,407.3584872803339
4800,1624,3,1517,3,372.0655694101323
4801,1624,3,1517,4,257.464460018714
4802,1624,3,1527,1,94.83902275997929
4803,1624,3,1527,2,285.8647671734087
4804,1624,3,1527,3,80.55132306988098
4805,1624,3,1527,4,44.47818335900805
4806,1624,3,1555,1,66.54711280164153
4807,1624,3,1555,2,162.47875481686987
4808,1624,3,1555,3,131.8426007596436
4809,1624,3,1555,4,221.9497698397477
4810,1624,3,1564,1,61.86536702356056
4811,1624,3,1564,2,49.34425215865312
4812,1624,3,1564,3,104.71539642588745
4813,1624,3,1566,1,225.1601375176667
4814,1624,3,1566,2,328.51247910417976
4815,1624,3,1566,3,126.02122604782568
4816,1624,3,1566,4,7.5114583715081285
4817,1624,3,1573,1,86.85404430129414
4818,1624,3,1573,2,175.38124212823575
4819,1624,3,1573,3,70.69219928321039
4820,1624,3,1584,1,182.48145442311255
4821,1624,3,1584,2,216.12070801518962
4822,1624,3,1584,3,379.19242937324617
4823,1624,3,1584,4,134.01123329467953
4824,1624,3,1593,1,45.84378922107912
4825,1624,3,1593,2,119.10246685909718
4826,1624,3,1593,3,110.58661280134322
4827,1624,3,1593,4,30.554865797769835
4828,1624,3,1594,1,118.25912382372113
4829,1624,3,1594,2,551.7004408020903
4830,1624,3,1594,3,381.2764984676953
4831,1624,3,1594,4,7.672513922222999
4832,1624,3,1622,1,35.75122767111964
4833,1624,3,1622,2,138.66582430968225
4834,1624,3,1622,3,244.42813950083828
4835,1624,3,1622,4,375.7856962803164
4836,1624,3,1624,1,155.65642555794167
4837,1624,3,1624,2,305.5846355495934
4838,1624,3,1635,1,56.71027366508248
4839,1624,3,1635,2,438.66998725567794
4840,1624,3,1635,3,76.22441271397646
4841,1624,3,1638,1,509.91259901051944
4842,1624,3,1638,2,688.1679479412254
4843,1624,3,1638,3,463.73207036357326
4844,1624,3,1638,4,250.95176359803656
4845,1624,3,1645,1,162.65739728326866
4846,1624,3,1645,2,202.21657984087625
4847,1624,3,1645,3,306.87360535029796
4848,1624,3,1647,1,58.17288909066
4849,1624,3,1647,2,52.03323458051585
4850,1624,3,1647,3,152.31151246986227
4851,1635,1,1502,1,46.69529005657145
4852,1635,1,1502,2,215.50063806362567
4853,1635,1,1502,3,181.37227317097913
4854,1635,1,1502,4,156.8307322835132
4855,1635,1,1502,5,143.32990735814175
4856,1635,1,1503,1,60.86834452673578
4857,1635,1,1503,2,179.8689846505872
4858,1635,1,1503,3,126.55532197719161
4859,1635,1,1503,4,181.0621515299892
4860,1635,1,1507,1,42.86571674033117
4861,1635,1,1507,2,114.99212472483512
4862,1635,1,1507,3,130.9699049932219
4863,1635,1,1507,4,204.7744487279516
4864,1635,1,1507,5,358.09897813804776
4865,1635,1,1511,1,77.25806086876524
4866,1635,1,1511,2,89.0583663554499
4867,1635,1,1511,3,123.94272555186004
4868,1635,1,1511,4,146.70823459825652
4869,1635,1,1511,5,41.07648082952693
4870,1635,1,1512,1,109.43877476345625
4871,1635,1,1512,2,29.182907385375536
4872,1635,1,1512,3,40.61618291132991
4873,1635,1,1512,4,105.3911776952354
4874,1635,1,1512,5,15.86729802583135
4875,1635,1,1517,1,242.23599751716998
4876,1635,1,1517,2,193.5863839371391
4877,1635,1,1517,3,156.94777117642303
4878,1635,1,1517,4,122.80431280178138
4879,1635,1,1527,1,43.63558862016867
4880,1635,1,1527,2,129.93248807513325
4881,1635,1,1527,3,89.59646481783406
4882,1635,1,1527,4,33.80866141492177
4883,1635,1,1555,1,29.40386510366461
4884,1635,1,1555,2,61.189601736640306
4885,1635,1,1555,3,54.343616014307
4886,1635,1,1555,4,183.5660768176498
4887,1635,1,1564,1,35.77917468838701
4888,1635,1,1564,2,24.50528026415848
4889,1635,1,1564,3,59.78106456652868
4890,1635,1,1566,1,94.28114888445788
4891,1635,1,1566,2,157.09270704382655
4892,1635,1,1566,3,54.32936229831218
4893,1635,1,1566,4,4.776103010646432
4894,1635,1,1573,1,23.158193803203385
4895,1635,1,1573,2,69.15032191929582
4896,1635,1,1573,3,55.00391351948603
4897,1635,1,1584,1,116.88626852692808
4898,1635,1,1584,2,116.18800359504
4899,1635,1,1584,3,202.91576873246646
4900,1635,1,1584,4,132.2816572921602
4901,1635,1,1593,1,30.152063924496158
4902,1635,1,1593,2,83.69597811509617
4903,1635,1,1593,3,44.70049609331671
4904,1635,1,1593,4,45.218242131138375
4905,1635,1,1594,1,60.34843517438478
4906,1635,1,1594,2,331.6110027356996
4907,1635,1,1594,3,172.6803820561781
4908,1635,1,1594,4,10.289714316441797
4909,1635,1,1622,1,57.25636184518342
4910,1635,1,1622,2,126.70942235576754
4911,1635,1,1622,3,284.62706206726364
4912,1635,1,1622,4,423.9597533120632
4913,1635,1,1624,1,52.59960551323532
4914,1635,1,1624,2,161.83077426047538
4915,1635,1,1624,3,32.43264314745037
4916,1635,1,1635,2,204.32015215437787
4917,1635,1,1635,3,73.62332987386252
4918,1635,1,1638,1,329.4483305836919
4919,1635,1,1638,2,423.16455087922225
4920,1635,1,1638,3,227.53640672804022
4921,1635,1,1638,4,245.2857939878464
4922,1635,1,1645,1,56.20927974209622
4923,1635,1,1645,2,66.36672767120162
4924,1635,1,1645,3,157.76859733360942
4925,1635,1,1647,1,19.69757873237828
4926,1635,1,1647,2,14.87081091393
4927,1635,1,1647,3,79.19981931662102
4928,1635,2,1502,1,129.91561945892636
4929,1635,2,1502,2,67.34866846320561
4930,1635,2,1502,3,152.21100369617662
4931,1635,2,1502,4,239.96530488113396
4932,1635,2,1502,5,149.25068680686155
4933,1635,2,1503,1,145.12824470069967
4934,1635,2,1503,2,533.2658246851304
4935,1635,2,1503,3,396.76593752772783
4936,1635,2,1503,4,622.1083762376744
4937,1635,2,1507,1,139.85166848710278
4938,1635,2,1507,2,344.99661343450595
4939,1635,2,1507,3,273.2092534805379
4940,1635,2,1507,4,137.24430423160118
4941,1635,2,1507,5,371.4393521568422
4942,1635,2,1511,1,97.19915344394353
4943,1635,2,1511,2,183.457646636274
4944,1635,2,1511,3,73.77840068076037
4945,1635,2,1511,4,229.02363768323417
